genre, title1, title2, votes, rating
Action,Sci-Fi	X-Men Origins: Wolverine	X-Men Origins: Wolverine	517037	6.5
Crime,Drama,Music	Step Up	Step Up	122874	6.5
Action,Adventure,Mystery	National Treasure: Book of Secrets	National Treasure: Book of Secrets	246149	6.5
Action,Crime,Thriller	The Mechanic	The Mechanic	165868	6.5
Adventure,Comedy,Family	Night at the Museum	Night at the Museum	362215	6.5
Adventure,Comedy	Harold & Kumar Escape from Guantanamo Bay	Harold & Kumar Escape from Guantanamo Bay	139815	6.5
Adventure,Comedy,Crime	Fanboys	Fanboys	59993	6.5
Action,Adventure,Family	The Chronicles of Narnia: Prince Caspian	The Chronicles of Narnia: Prince Caspian	217802	6.5
Comedy,Music,Romance	Music and Lyrics	Music and Lyrics	105344	6.5
Comedy,Musical,Romance	Mamma Mia!	Mamma Mia!	258310	6.5
Crime,Drama,Thriller	Funny Games	Funny Games	100551	6.5
Action,Fantasy,Thriller	Underworld: Rise of the Lycans	Underworld: Rise of the Lycans	164249	6.5
Horror,Thriller	The Last House on the Left	The Last House on the Left	96893	6.5
Drama,Mystery,Thriller	Blindness	Blindness	74137	6.5
Action,Adventure,Fantasy	The Forbidden Kingdom	The Forbidden Kingdom	107825	6.5
Drama,Horror,Thriller	Antichrist	Antichrist	131593	6.5
Adventure,Comedy,Drama	Letters to Juliet	Letters to Juliet	103875	6.5
Action,Crime,Drama	The International	The International	97634	6.5
Drama,Mystery,Thriller	A Perfect Getaway	A Perfect Getaway	74836	6.5
Comedy,Romance	Zack and Miri Make a Porno	Zack and Miri Make a Porno	180217	6.5
Action,Crime,Thriller	Fast & Furious	Fast & Furious	299951	6.5
Biography,Drama,Music	The Runaways	The Runaways	50172	6.5
Action,Drama,Sport	Never Back Down	Never Back Down	104121	6.5
Comedy,Drama,Romance	Life as We Know It	Life as We Know It	135791	6.5
Comedy,Romance	Blended	Blended	138369	6.5
Drama,Horror,Sci-Fi	Titane	Titane	50833	6.5
Comedy,Drama,Romance	Morning Glory	Morning Glory	80840	6.5
Biography,Comedy,Crime	The Informant!	The Informant!	66265	6.5
Comedy,Romance	Sex Drive	Sex Drive	89860	6.5
Drama,Fantasy,Romance	Hereafter	Hereafter	94172	6.5
Comedy,Drama,Romance	It's Complicated	It's Complicated	95579	6.5
Comedy,Drama	Due Date	Due Date	351107	6.5
Action,Adventure,Comedy	Sonic the Hedgehog 2	Sonic the Hedgehog 2	76563	6.5
Horror,Thriller	[Rec]²	[Rec]²	76037	6.5
Horror	Evil Dead	Evil Dead	188896	6.5
Comedy,Crime,Mystery	See How They Run	See How They Run	56452	6.5
Comedy	The Hangover Part II	The Hangover Part II	516114	6.5
Action,Drama,History	12 Strong	12 Strong	87070	6.5
Comedy,Drama,Romance	Bridget Jones's Baby	Bridget Jones's Baby	78578	6.5
Action,Thriller	Triple Frontier	Triple Frontier	137373	6.5
Action,Comedy,Crime	Bad Boys for Life	Bad Boys for Life	167785	6.5
Crime,Horror,Thriller	Halloween	Halloween	161120	6.5
Action,Crime,Thriller	Premium Rush	Premium Rush	116486	6.5
Horror,Mystery,Thriller	Smile	Smile	132867	6.5
Comedy,Drama	Jeff, Who Lives at Home	Jeff, Who Lives at Home	64814	6.5
Biography,Drama,Romance	J. Edgar	J. Edgar	131218	6.5
Comedy,Romance	Friends with Benefits	Friends with Benefits	381301	6.5
Drama,Romance	The Art of Getting By	The Art of Getting By	60023	6.5
Action,Thriller	The Gray Man	The Gray Man	219745	6.5
Action,Comedy,Crime	Kick-Ass 2	Kick-Ass 2	280785	6.5
Action,Crime,Thriller	Safe	Safe	113843	6.5
Adventure,Animation,Comedy	Ice Age: Continental Drift	Ice Age: Continental Drift	216880	6.5
Comedy,Drama	Entourage	Entourage	81692	6.5
Action,Adventure,Fantasy	Pirates of the Caribbean: Dead Men Tell No Tales	Pirates of the Caribbean: Dead Men Tell No Tales	326789	6.5
Comedy,Drama,Mystery	The Double	The Double	51853	6.5
Action,Adventure,Sci-Fi	The Hunger Games: Mockingjay - Part 2	The Hunger Games: Mockingjay - Part 2	345239	6.5
Action,Mystery,Sci-Fi	Self/less	Self/less	101919	6.5
Adventure,Animation,Comedy	Home	Home	107425	6.5
Horror,Mystery,Thriller	Insidious: Chapter 2	Insidious: Chapter 2	178223	6.5
Comedy,Drama,Romance	Don Jon	Don Jon	243481	6.5
Crime,Drama,Mystery	Money Monster	Money Monster	102517	6.5
Action,Thriller	Olympus Has Fallen	Olympus Has Fallen	284497	6.5
Action,Crime,Thriller	Homefront	Homefront	124835	6.5
Horror,Mystery,Thriller	Oculus	Oculus	134227	6.5
Adventure,Drama,Fantasy	Mowgli: Legend of the Jungle	Mowgli	64058	6.5
Action,Adventure,Fantasy	Star Wars: Episode IX - The Rise of Skywalker	Star Wars: Episode IX - The Rise of Skywalker	470220	6.5
Drama,Horror,Mystery	Crimson Peak	Crimson Peak	153300	6.5
Adventure,Animation,Comedy	The Secret Life of Pets	The Secret Life of Pets	209532	6.5
Action,Adventure,Comedy	The Interview	The Interview	342563	6.5
Action,Comedy	Tag	Tag	140631	6.5
Comedy,Drama,Romance	Magic in the Moonlight	Magic in the Moonlight	69413	6.5
Adventure,Drama,Mystery	Ad Astra	Ad Astra	248599	6.5
Crime,Drama,Mystery	Murder on the Orient Express	Murder on the Orient Express	270024	6.5
Action,Adventure,Crime	Nerve	Nerve	135982	6.5
Crime,Drama,Mystery	The Girl on the Train	The Girl on the Train	193265	6.5
Drama,Horror,Thriller	Gerald's Game	Gerald's Game	117490	6.5
Action,Adventure,Comedy	Sonic the Hedgehog	Sonic the Hedgehog	149520	6.5
Adventure,Family,Fantasy	Fantastic Beasts: The Crimes of Grindelwald	Fantastic Beasts: The Crimes of Grindelwald	295199	6.5
Adventure,Animation,Comedy	Minions: The Rise of Gru	Minions: The Rise of Gru	76025	6.5
Horror,Mystery,Thriller	Annabelle: Creation	Annabelle: Creation	142037	6.5
Comedy,Romance	Set It Up	Set It Up	58630	6.5
Action,Adventure,Comedy	Pokémon: Detective Pikachu	Pokémon: Detective Pikachu	174194	6.5
Action,Adventure,Thriller	Plane	Plane	57471	6.5
Action,Adventure,Thriller	Fast & Furious Presents: Hobbs & Shaw	Fast & Furious Presents: Hobbs & Shaw	224861	6.5
Action,Thriller	Peppermint	Peppermint	67739	6.5
Action,Fantasy,Horror	Mandy	Mandy	84226	6.5
Drama,Fantasy,Horror	It Chapter Two	It Chapter Two	282450	6.5
Action,Horror,Thriller	The Hunt	The Hunt	120969	6.5
Comedy,Music	Eurovision Song Contest: The Story of Fire Saga	Eurovision Song Contest: The Story of Fire Saga	98601	6.5
Comedy,Drama,Fantasy	Last Christmas	Last Christmas	84062	6.5
Horror,Mystery,Thriller	The Night House	The Night House	60809	6.5
Adventure,Drama,War	Da 5 Bloods	Da 5 Bloods	53605	6.5
Action,Adventure,Drama	The Tomorrow War	The Tomorrow War	215925	6.5
Comedy,Fantasy,Romance	Kate & Leopold	Kate & Leopold	87043	6.4
Adventure,Mystery,Sci-Fi	Star Trek: The Motion Picture	Star Trek: The Motion Picture	93689	6.4
Horror,Mystery,Thriller	Friday the 13th	Friday the 13th	147077	6.4
Adventure,Comedy	Spies Like Us	Spies Like Us	51511	6.4
Comedy	The Money Pit	The Money Pit	59576	6.4
Horror,Thriller	Hellbound: Hellraiser II	Hellbound: Hellraiser II	53416	6.4
Adventure,Comedy,Family	Honey, I Shrunk the Kids	Honey, I Shrunk the Kids	160829	6.4
Action,Sport,Thriller	Kickboxer	Kickboxer	58285	6.4
Action,Comedy,Crime	Tango & Cash	Tango & Cash	109898	6.4
Adventure,Comedy,Crime	Weekend at Bernie's	Weekend at Bernie's	60019	6.4
Action,Sci-Fi,Thriller	Darkman	Darkman	67439	6.4
Comedy,Fantasy,Horror	Gremlins 2: The New Batch	Gremlins 2: The New Batch	108441	6.4
Action,Horror,Sci-Fi	Alien³	Alien³	308839	6.4
Action,Adventure,Romance	The Three Musketeers	The Three Musketeers	57168	6.4
Fantasy,Horror,Mystery	New Nightmare	Wes Craven's New Nightmare	61300	6.4
Adventure,Comedy,Crime	Ace Ventura: When Nature Calls	Ace Ventura: When Nature Calls	225835	6.4
Drama,Fantasy,Horror	The Craft	The Craft	100356	6.4
Drama	Crash	Crash	63704	6.4
Action,Adventure,Fantasy	DragonHeart	DragonHeart	99814	6.4
Comedy	The First Wives Club	The First Wives Club	51749	6.4
Action,Crime,Drama	Last Man Standing	Last Man Standing	59667	6.4
Comedy,Sci-Fi	Mars Attacks!	Mars Attacks!	235452	6.4
Drama,Fantasy,Romance	Phenomenon	Phenomenon	81735	6.4
Comedy,Drama,Romance	Tin Cup	Tin Cup	52025	6.4
Action,Crime,Drama	The Jackal	The Jackal	120865	6.4
Action,Adventure,Sci-Fi	Star Trek: Insurrection	Star Trek: Insurrection	77597	6.4
Adventure,Animation,Drama	Dinosaur	Dinosaur	64301	6.4
Action,Thriller	The Siege	The Siege	75582	6.4
Comedy,Drama	Big Daddy	Big Daddy	226140	6.4
Action,Adventure,Thriller	The World Is Not Enough	The World Is Not Enough	205330	6.4
Crime,Drama,Mystery	The General's Daughter	The General's Daughter	61933	6.4
Adventure,Biography,Drama	The Messenger: The Story of Joan of Arc	Joan of Arc	68290	6.4
Action,Drama,Thriller	Behind Enemy Lines	Behind Enemy Lines	109262	6.4
Action,Drama,Thriller	The Sum of All Fears	The Sum of All Fears	120911	6.4
Drama,Thriller	Along Came a Spider	Along Came a Spider	92421	6.4
Comedy,Drama,Romance	Keeping the Faith	Keeping the Faith	52683	6.4
Action,Adventure,Animation	Final Fantasy: The Spirits Within	Final Fantasy: The Spirits Within	83158	6.4
Comedy,Fantasy,Romance	What Women Want	What Women Want	214726	6.4
Action,Adventure,Fantasy	The Mummy Returns	The Mummy Returns	336217	6.4
Crime,Horror,Sci-Fi	The Cell	The Cell	105925	6.4
Comedy,Family,Romance	The Princess Diaries	The Princess Diaries	154761	6.4
Comedy,Romance	Legally Blonde	Legally Blonde	231185	6.4
Action,Adventure,Comedy	Rat Race	Rat Race	119776	6.4
Comedy,Romance	How to Lose a Guy in 10 Days	How to Lose a Guy in 10 Days	252858	6.4
Comedy	American Pie 2	American Pie 2	263306	6.4
Action,Adventure,Sci-Fi	Star Trek: Nemesis	Star Trek: Nemesis	81921	6.4
Drama,Horror,Mystery	Session 9	Session 9	60939	6.4
Action,Crime,Drama	Basic	Basic	64654	6.4
Drama,Horror,Mystery	The Mothman Prophecies	The Mothman Prophecies	82611	6.4
Comedy,Romance	National Lampoon's Van Wilder	National Lampoon's Van Wilder	112716	6.4
Action,Adventure,Sci-Fi	The Day After Tomorrow	The Day After Tomorrow	461645	6.4
Action,Crime,Drama	The Punisher	The Punisher	165250	6.4
Adventure,Animation,Comedy	Robots	Robots	155048	6.4
Adventure,Animation,Comedy	Happy Feet	Happy Feet	193418	6.4
Comedy,Drama,Romance	Spanglish	Spanglish	86664	6.4
Crime,Mystery,Thriller	The Interpreter	The Interpreter	109268	6.4
Comedy	Accepted	Accepted	136741	6.4
Comedy,Drama,Fantasy	Click	Click	343578	6.4
Comedy,Crime,Sport	The Longest Yard	The Longest Yard	187429	6.4
Action,Crime,Drama	Chaos	Chaos	56279	6.4
Comedy,Drama,Romance	Youth in Revolt	Youth in Revolt	75327	6.4
Action,Horror,Sci-Fi	Daybreakers	Daybreakers	131934	6.4
Drama,Romance,Sci-Fi	The Giver	The Giver	122406	6.4
Action,Comedy,Drama	Hancock	Hancock	496811	6.4
Action,Sci-Fi,Thriller	Death Race	Death Race	214253	6.4
Comedy,Family	Mr. Bean's Holiday	Mr. Bean's Holiday	130050	6.4
Horror,Thriller	The Hills Have Eyes	The Hills Have Eyes	177364	6.4
Biography,Comedy,Drama	How to Lose Friends & Alienate People	How to Lose Friends & Alienate People	70325	6.4
Crime,Mystery,Thriller	The Number 23	The Number 23	207787	6.4
Comedy,Family,Sport	The Game Plan	The Game Plan	98091	6.4
Comedy	Be Kind Rewind	Be Kind Rewind	92631	6.4
Comedy,Romance	She's Out of My League	She's Out of My League	140530	6.4
Action,Adventure,Sci-Fi	Godzilla	Godzilla	424468	6.4
Action,Drama,Thriller	Snitch	Snitch	90578	6.4
Action,Adventure,Animation	Monsters vs. Aliens	Monsters vs. Aliens	169828	6.4
Action,Thriller	Salt	Salt	322575	6.4
Adventure,Drama,Family	City of Ember	City of Ember	68131	6.4
Comedy,Drama,Fantasy	17 Again	17 Again	208653	6.4
Drama,Thriller	The Experiment	The Experiment	56116	6.4
Comedy,Drama,Romance	He's Just Not That Into You	He's Just Not That Into You	178176	6.4
Biography,Drama	The Iron Lady	The Iron Lady	111744	6.4
Adventure,Family,Fantasy	Alice in Wonderland	Alice in Wonderland	426901	6.4
Crime,Drama,History	Child 44	Child 44	73394	6.4
Action,Crime,Thriller	The Taking of Pelham 123	The Taking of Pelham 123	202834	6.4
Drama,Music,Musical	Burlesque	Burlesque	89804	6.4
Comedy,Fantasy,Horror	Renfield	Renfield	54289	6.4
Comedy,Romance	The Ugly Truth	The Ugly Truth	224858	6.4
Action,Crime,Thriller	From Paris with Love	From Paris with Love	119576	6.4
Action,Adventure,Western	The Lone Ranger	The Lone Ranger	239774	6.4
Comedy,Romance	Leap Year	Leap Year	108058	6.4
Comedy,Sci-Fi	Hot Tub Time Machine	Hot Tub Time Machine	180702	6.4
Crime,Drama,Mystery	Solace	Solace	66189	6.4
Action,Comedy,Crime	Army of Thieves	Army of Thieves	83022	6.4
Action,Adventure,Thriller	The Expendables	The Expendables	354438	6.4
Drama,Mystery,Romance	The Lucky One	The Lucky One	111367	6.4
Comedy,Crime,Thriller	Stand Up Guys	Stand Up Guys	56757	6.4
Action,Adventure,Sci-Fi	Riddick	Riddick	173389	6.4
Action,Adventure,Fantasy	Predators	Predators	237759	6.4
Action,Crime,Drama	Faster	Faster	110086	6.4
Comedy,Horror	Fright Night	Fright Night	110003	6.4
Drama,Fantasy,Romance	Charlie St. Cloud	Charlie St. Cloud	63666	6.4
Action,Crime,Thriller	Killer Elite	Killer Elite	133200	6.4
Adventure,Drama,Romance	Monsters	Monsters	94812	6.4
Adventure,Animation,Comedy	The Lorax	The Lorax	122421	6.4
Crime,Mystery,Thriller	The Raven	The Raven	87187	6.4
Action,Adventure,Crime	Contraband	Contraband	124789	6.4
Comedy,Crime,Drama	Horns	Horns	85878	6.4
Drama	Everything Must Go	Everything Must Go	52195	6.4
Thriller	Fall	Fall	86670	6.4
Comedy,Romance	Just Go with It	Just Go with It	254492	6.4
Biography,Drama,Romance	A Dangerous Method	A Dangerous Method	106235	6.4
Action,Adventure,Thriller	Act of Valor	Act of Valor	70511	6.4
Drama,Fantasy,Horror	The Woman in Black	The Woman in Black	188223	6.4
Action,Crime,Drama	Savages	Savages	132526	6.4
Comedy,Drama	Our Idiot Brother	Our Idiot Brother	89447	6.4
Comedy	The Dictator	The Dictator	320294	6.4
Action,Comedy,Sport	Here Comes the Boom	Here Comes the Boom	93635	6.4
Action,Drama,Thriller	Colombiana	Colombiana	104394	6.4
Comedy,Drama,Sport	Grudge Match	Grudge Match	61846	6.4
Comedy,Romance	The DUFF	The Duff	98409	6.4
Adventure,Animation,Comedy	Trolls	Trolls	86433	6.4
Drama,Horror,Mystery	The Awakening	The Awakening	67873	6.4
Drama,Fantasy,Mystery	Before I Fall	Before I Fall	54836	6.4
Drama,Music,Romance	Step Up Revolution	Step Up Revolution	57299	6.4
Adventure,Animation,Comedy	Turbo	Turbo	104458	6.4
Action,Comedy,Crime	Let's Be Cops	Let's Be Cops	137439	6.4
Action,Adventure,Family	Tomorrowland	Tomorrowland	186866	6.4
Action,Comedy,Crime	Pain & Gain	Pain & Gain	223389	6.4
Biography,Crime,Drama	The Frozen Ground	The Frozen Ground	65325	6.4
Adventure,Drama,Mystery	Europa Report	Europa Report	73336	6.4
Action,Crime,Drama	Dead Man Down	Dead Man Down	69205	6.4
Drama,Thriller	The Mountain Between Us	The Mountain Between Us	78295	6.4
Action,Adventure,Fantasy	Valerian and the City of a Thousand Planets	Valerian and the City of a Thousand Planets	189660	6.4
Adventure,Animation,Comedy	Minions	Minions	248311	6.4
Horror,Sci-Fi,Thriller	Alien: Covenant	Alien: Covenant	291184	6.4
Action,Crime,Drama	Live by Night	Live by Night	58705	6.4
Action,Adventure,Crime	Need for Speed	Need for Speed	174755	6.4
Animation,Comedy,Family	The Grinch	The Grinch	78418	6.4
Comedy,Music	Pitch Perfect 2	Pitch Perfect 2	164183	6.4
Action,Sci-Fi,Thriller	Lucy	Lucy	514176	6.4
Action,Horror,Sci-Fi	The Purge: Anarchy	The Purge: Anarchy	157274	6.4
Action,Adventure,Sci-Fi	Batman v Superman: Dawn of Justice	Batman v Superman: Dawn of Justice	714939	6.4
Action,Adventure,Comedy	Now You See Me 2	Now You See Me 2	305066	6.4
Crime,Drama,Mystery	Luther: The Fallen Sun	Luther: The Fallen Sun	54101	6.4
Comedy,Fantasy	The Night Before	The Night Before	78940	6.4
Action,Crime,Drama	Blood Father	Blood Father	66193	6.4
Drama,Romance,Sci-Fi	The Space Between Us	The Space Between Us	54797	6.4
Thriller	Fractured	Fractured	83958	6.4
Action,Comedy,Crime	Shaft	Shaft	56333	6.4
Drama,Mystery,Thriller	Luckiest Girl Alive	Luckiest Girl Alive	51826	6.4
Drama,Fantasy,Horror	A Cure for Wellness	A Cure for Wellness	104624	6.4
Action,Animation,Crime	Batman: The Killing Joke	Batman: The Killing Joke	59517	6.4
Adventure,Animation,Comedy	The Secret Life of Pets 2	The Secret Life of Pets 2	65669	6.4
Comedy,Fantasy,Romance	When We First Met	When We First Met	51696	6.4
Action,Adventure,Horror	Escape Room	Escape Room	132598	6.4
Action,Thriller	Angel Has Fallen	Angel Has Fallen	103969	6.4
Action,Thriller	Greenland	Greenland	124831	6.4
Horror,Sci-Fi,Thriller	M3GAN	M3GAN	109922	6.4
Action,Adventure,Sci-Fi	Dune	Dune	166565	6.3
Action,Drama,Thriller	Red Dawn	Red Dawn	60411	6.3
Comedy,Fantasy,Romance	Splash	Splash	80426	6.3
Adventure,Fantasy,Romance	Legend	Legend	69280	6.3
Action,Adventure,Thriller	A View to a Kill	A View to a Kill	101463	6.3
Action,Horror,Sci-Fi	Predator 2	Predator 2	175477	6.3
Adventure,Comedy,Fantasy	Bill & Ted's Bogus Journey	Bill & Ted's Bogus Journey	78728	6.3
Action,Drama,Music	The Bodyguard	The Bodyguard	141757	6.3
Comedy,Family,Romance	The Little Rascals	The Little Rascals	53193	6.3
Action,Crime,Thriller	Assassins	Assassins	86044	6.3
Comedy	Billy Madison	Billy Madison	150719	6.3
Action,Adventure,Sci-Fi	Waterworld	Waterworld	203044	6.3
Comedy,Drama,Romance	My Best Friend's Wedding	My Best Friend's Wedding	148435	6.3
Comedy	Romy and Michele's High School Reunion	Romy and Michele's High School Reunion	50496	6.3
Horror,Mystery	Scream 2	Scream 2	198621	6.3
Comedy,Drama,Fantasy	Practical Magic	Practical Magic	87079	6.3
Action,Crime,Romance	Entrapment	Entrapment	120647	6.3
Comedy,Crime,Romance	Intolerable Cruelty	Intolerable Cruelty	99905	6.3
Comedy,Family,Fantasy	How the Grinch Stole Christmas	How the Grinch Stole Christmas	269414	6.3
Action,Comedy,Crime	Blue Streak	Blue Streak	86244	6.3
Action,Sci-Fi	Terminator 3: Rise of the Machines	Terminator 3: Rise of the Machines	409124	6.3
Action,Comedy,Crime	Miss Congeniality	Miss Congeniality	219879	6.3
Action,Comedy,Crime	Formula 51	The 51st State	50259	6.3
Action,Drama,Thriller	Proof of Life	Proof of Life	58105	6.3
Drama,War	Hart's War	Hart's War	54304	6.3
Drama,Mystery,Thriller	Don't Say a Word	Don't Say a Word	55463	6.3
Action,Crime,Thriller	Once Upon a Time in Mexico	Once Upon a Time in Mexico	166338	6.3
Comedy,Romance	Meet the Fockers	Meet the Fockers	278762	6.3
Crime,Horror,Thriller	Mindhunters	Mindhunters	62768	6.3
Comedy,Family,Fantasy	Freaky Friday	Freaky Friday	145628	6.3
Comedy,Family,Fantasy	Ella Enchanted	Ella Enchanted	71606	6.3
Comedy	American Wedding	American Wedding	212000	6.3
Comedy,Fantasy,Romance	13 Going on 30	13 Going on 30	203254	6.3
Action,Mystery,Sci-Fi	Paycheck	Paycheck	111109	6.3
Action,Adventure,Drama	King Arthur	King Arthur	172150	6.3
Comedy,Drama,Romance	The Family Stone	The Family Stone	71005	6.3
Comedy,Romance,Sport	Wimbledon	Wimbledon	65430	6.3
Action,Crime,Drama	Revolver	Revolver	99389	6.3
Comedy,Drama,Romance	Elizabethtown	Elizabethtown	71533	6.3
Action,Crime,Thriller	Transporter 2	Transporter 2	209230	6.3
Action,Crime,Drama	Assault on Precinct 13	Assault on Precinct 13	80648	6.3
Action,Comedy,Family	Sky High	Sky High	91252	6.3
Drama,Mystery,Thriller	Flightplan	Flightplan	166993	6.3
Action,Adventure,Sci-Fi	Spider-Man 3	Spider-Man 3	611723	6.3
Action,Adventure,Animation	Beowulf	Beowulf	171104	6.3
Comedy,Sport	Blades of Glory	Blades of Glory	173617	6.3
Comedy,Romance,Sport	She's the Man	She's the Man	167384	6.3
Comedy,Drama,Mystery	Hail, Caesar!	Hail, Caesar!	139393	6.3
Comedy,Drama,Romance	No Reservations	No Reservations	76813	6.3
Comedy,Drama,Romance	Take Me Home Tonight	Take Me Home Tonight	54360	6.3
Drama,Fantasy,Horror	The Uninvited	The Uninvited	82739	6.3
Action,Horror,Thriller	The Collector	The Collector	68874	6.3
Adventure,Animation,Comedy	Shrek Forever After	Shrek Forever After	215788	6.3
Adventure,Family,Fantasy	The Chronicles of Narnia: The Voyage of the Dawn Treader	The Chronicles of Narnia: The Voyage of the Dawn Treader	160269	6.3
Action,Sci-Fi,Thriller	Surrogates	Surrogates	177939	6.3
Drama,Mystery,Romance	Dear John	Dear John	153705	6.3
Crime,Drama,Mystery	The Little Things	The Little Things	112409	6.3
Action,Adventure,Comedy	Knight and Day	Knight and Day	203521	6.3
Action,Drama,History	Centurion	Centurion	84617	6.3
Adventure,Comedy,Fantasy	Goosebumps	Goosebumps	92059	6.3
Action,Sci-Fi,Thriller	Repo Men	Repo Men	109104	6.3
Comedy,Fantasy,Romance	The Invention of Lying	The Invention of Lying	145247	6.3
Drama,Thriller	Don't Worry Darling	Don't Worry Darling	118477	6.3
Comedy,Romance	Love Hard	Love Hard	56766	6.3
Comedy,Horror,Thriller	Freaky	Freaky	65941	6.3
Action,Drama,Sport	Toofaan	Toofaan	51816	6.3
Horror,Mystery,Thriller	Scream	Scream	139357	6.3
Action,Crime,Drama	Death Wish	Death Wish	74251	6.3
Crime,Drama,Mystery	All Good Things	All Good Things	57901	6.3
Horror,Mystery	Paranormal Activity	Paranormal Activity	247991	6.3
Action,Thriller	Ninja Assassin	Ninja Assassin	74021	6.3
Comedy,Drama	Funny People	Funny People	121708	6.3
Action,Crime,Drama	Ghost in the Shell	Ghost in the Shell	221483	6.3
Comedy,Music	Get Him to the Greek	Get Him to the Greek	182567	6.3
Comedy	Anchorman 2: The Legend Continues	Anchorman 2: The Legend Continues	187358	6.3
Comedy,Crime,Romance	Date Night	Date Night	167496	6.3
Horror,Mystery,Thriller	Devil	Devil	152077	6.3
Comedy,Romance	Going the Distance	Going the Distance	59329	6.3
Action,Adventure,Sci-Fi	Terminator Genisys	Terminator Genisys	285501	6.3
Action,Adventure,Fantasy	Jack the Giant Slayer	Jack the Giant Slayer	143117	6.3
Drama,Mystery,Thriller	Chloe	Chloe	75769	6.3
Action,Adventure,Fantasy	Tomb Raider	Tomb Raider	220348	6.3
Drama,Fantasy,Romance	Upside Down	Upside Down	73015	6.3
Action,Crime,Drama	The American	The American	100135	6.3
Drama,Horror,Mystery	Under the Skin	Under the Skin	150205	6.3
Action,Adventure	Uncharted	Uncharted	231066	6.3
Comedy,Fantasy	The Change-Up	The Change-Up	189711	6.3
Action,Comedy,Crime	Central Intelligence	Central Intelligence	201720	6.3
Action,Fantasy,Horror	Underworld: Awakening	Underworld: Awakening	158127	6.3
Action,Thriller,Western	The Last Stand	The Last Stand	142838	6.3
Comedy,Crime,Horror	The Voices	The Voices	59930	6.3
Action,Mystery,Thriller	The Commuter	The Commuter	120130	6.3
Action,Comedy,Romance	This Means War	This Means War	190849	6.3
Adventure,Family,Fantasy	Oz the Great and Powerful	Oz the Great and Powerful	211392	6.3
Comedy,Drama	Young Adult	Young Adult	86008	6.3
Action,Adventure,Comedy	Johnny English Reborn	Johnny English Reborn	135956	6.3
Action,Crime,Thriller	Triple 9	Triple 9	74640	6.3
Drama,Mystery,Thriller	Before I Go to Sleep	Before I Go to Sleep	81434	6.3
Action,Comedy,Horror	Scouts Guide to the Zombie Apocalypse	Scouts Guide to the Zombie Apocalypse	52713	6.3
Comedy,Drama	While We're Young	While We're Young	52030	6.3
Mystery,Romance,Thriller	The Loft	The Loft	58293	6.3
Comedy,Music,Romance	To Rome with Love	To Rome with Love	89480	6.3
Adventure,Animation,Comedy	Cloudy with a Chance of Meatballs 2	Cloudy with a Chance of Meatballs 2	109342	6.3
Comedy	Neighbors	Neighbors	320133	6.3
Action,Comedy,Romance	Mr. Right	Mr. Right	58390	6.3
Action,Adventure,Sci-Fi	Spectral	Spectral	62029	6.3
Comedy,Romance	Two Night Stand	Two Night Stand	72319	6.3
Comedy,Crime	Horrible Bosses 2	Horrible Bosses 2	179172	6.3
Comedy	The Internship	The Internship	209911	6.3
Biography,Crime,Drama	True Story	True Story	70638	6.3
Biography,Drama,History	Mary Queen of Scots	Mary Queen of Scots	52916	6.3
Action,Drama,Thriller	White House Down	White House Down	229436	6.3
Adventure,Animation,Comedy	Rio 2	Rio 2	95688	6.3
Horror,Sci-Fi,Thriller	Dark Skies	Dark Skies	77871	6.3
Comedy,Drama	Delivery Man	Delivery Man	81350	6.3
Comedy,Crime,Thriller	The Family	The Family	120230	6.3
Horror,Thriller	Creep	Creep	61336	6.3
Drama,Mystery,Sci-Fi	Project Almanac	Project Almanac	82207	6.3
Comedy	Ted 2	Ted 2	220401	6.3
Action,Sci-Fi,Thriller	Criminal	Criminal	68409	6.3
Adventure,Family,Fantasy	The BFG	The BFG	89812	6.3
Adventure,Family,Fantasy	Dumbo	Dumbo	79512	6.3
Adventure,Animation,Comedy	The Boss Baby	The Boss Baby	134296	6.3
Action,Adventure,Sci-Fi	Maze Runner: The Scorch Trials	Maze Runner: The Scorch Trials	262389	6.3
Action,Drama,Horror	The Shallows	The Shallows	138489	6.3
Action,Thriller	Polar	Polar	94693	6.3
Comedy,Horror	The Babysitter	The Babysitter	101068	6.3
Horror,Mystery	Lights Out	Lights Out	136305	6.3
Action,Sci-Fi,Thriller	Godzilla vs. Kong	Godzilla vs. Kong	221547	6.3
Action,Comedy,Crime	Ocean's Eight	Ocean's Eight	230555	6.3
Adventure,Animation,Comedy	Hotel Transylvania 3: Summer Vacation	Hotel Transylvania 3: Summer Vacation	79564	6.3
Comedy,Crime,Drama	Hustlers	Hustlers	104223	6.3
Action,Fantasy,Thriller	Bright	Bright	195822	6.3
Drama,History,Thriller	The Beguiled	The Beguiled	59675	6.3
Horror,Mystery,Thriller	The Ritual	The Ritual	109661	6.3
Comedy,Crime,Drama	The Laundromat	The Laundromat	53149	6.3
Drama,Fantasy,Horror	Apostle	Apostle	55983	6.3
Action,Adventure,Fantasy	Black Adam	Black Adam	250624	6.3
Action,Adventure,Thriller	The King's Man	The King's Man	159574	6.3
Action,Comedy,Crime	Guns Akimbo	Guns Akimbo	65289	6.3
Horror,Mystery,Thriller	The Conjuring: The Devil Made Me Do It	The Conjuring: The Devil Made Me Do It	125885	6.3
Crime,Drama,Mystery	Death on the Nile	Death on the Nile	163156	6.3
